0	I've been surrounded by people with Covid & I have not yet got it. Meaning I'm immune... Why the hell would I want this type of vaccine.
1	There are 1.1 billion anti-vaxers according to plague inc, so if that is true, it proves human stupidity.
0	Can your next video be about the vaccine deaths that have been covered up??? ðŸ˜‚ Smiling during your video just makes you appear even more evil than lining your pockets to sell out your integrity.
1	People, just get the vaccine, it will save you and everyone else around you, please for the love of god
0	Interesting how the vaccine and rise in cases and they predict a rise as more in the next couple of months ...hmmmn..sound a little more than telling that they are not safe
0	thats like saying- shoot me in the head first- and i will take notes afterward...
1	Please correct me if I'm wrong but, when you have an R of 2.5, you would only need 60% of the people vaccinated/immune to get it down to R=1 right?  So we don't need 100% vaccination to get the R below 1.  Anyone knows what the R-value of Covid-19 is without any social distancing?
1	Gotta love a bunch of random people just saying that this has been proven, that one dude was wearing a doctor's uniform so he must have done rigourous scientific research
1	Guys I can’t thank you enough, I didn’t know it was just a little peace of the virus.  Now I feel saver to get it.
0	HELL NO I WOULD NOT TAKE IT
0	Wonder how much Pfizer payed that ginger lad to hype it up
1	Anti vaxxers should be put on a list and denied medical help when they contract COVID ! Simple
0	You can't pay me to take it
1	Please everyone. Take the vaccine to flatten the curve everyone its serious
1	That means, Coronavirus will end soon!
1	How about we actually get a vaccine before we start worrying about what yahoos won’t take it.
0	We've only just started vaccinating and people are dying already from the jabs , what the heck is going on , why isn't the MSM reporting this
1	Plot twist: Coronavirus was created to get rid of Antivaxers
0	POISONED BY VACCINE very common Unbelief of the concept it was done on purpose by the manufacturer
0	I won't be taking the vaccine especially after what the flu vaccine did to me. I was sick for 6 months
1	I just got my first vaccine today. No side effects so far.
0	No, don’t trust that shit at all
1	Perhaps I am an optimist as it is too early to tell - but there is something.. unusual happening with the hospitalization data. Cases continue to rise (and positivity rates in most places as well, so it's not just more testing) but hospitalizations have started to inflect.
0	NWO BOTTOM LINE!!!
1	We live in the age of MISINFORMATION, more people would rather believe some random post they saw a friend post on Facebook than listen to an actual scientist. Truly crazy times we live in
0	I'm not Anti-Vax but I do not trust this vaccine and would prefer to wait a few before taking it. I don't trust this vaccine at all.
1	Anti-Vaxxers are crazy. Serious side effects from vaccines are rare. Even vaccines that effects you higher than the average will be protecting a person from that disease.
0	the vaccine is made by man and man is not perfect. how can we expect that it will be perfect and free of any side effects
1	mRNA does not alter your genetics and this method of developing vaccines has been studied for over a decade now.
0	I'm not gonna take the vaccine
1	This was so valuable!!  Thank you for this.
1	I am so excited to get my first dose of the COVID-19 vaccine
1	Or they attempt to go on an aeroplane and discover the airline, or other country, won't let them enter without vaccination.
1	Fantastic news! Best headline I’ve read in a long time. Let’s hope we can get them distributed to the front line workers and elderly fast!
0	My only issue with taking it is whether it’s safe. Has safety been compromised due to the rush to get it out.
1	It's the beginning of the end, boys! I know this might've been said tens of thousands of times but for a pandemic virus we knew nothing about in January, a working vaccine being shipped 11 months later is a truly extraordinary feat.
0	I think that we should wait, atleast three years, to see the results, in the long term, of the vaccine.
1	the risks of getting vaccinated are very very low but the risks of not getting vaccinated are very high. if enough people are vaccinated then the anti vaxxers will be fine because of herd immunity but if no one gets vaccinated, they will all be seriously ill and die at a younger age.
1	I'll take the vaccine. Wish I didn't have to wait til summer. But I'll get it no matter what.
1	I got my Covid vaccination this morning. Such a sense of relief and gratitude to the NHS and scientists who made it happen.
1	My mom didn’t get my vaccine very often and I always got sick, but recently she became full antivaxx that I now have to rely on my dad to help me get my vaccine. So antivaxx moms can say oh props to your mom, shut up, I recently got the flu because I didn’t get the vaccine it was horrible don’t put your kid through it!!!
1	Got the vaccine. No side effects at all!
1	I challenge all anti vaxers to go to a covid ward with no protection and take a deep breath near a covid patient.
0	NOPE Never gonna take your rushed poison for a cold with a 99.8% survival rate.
0	Something tells me this "survey" was asked to about 6 people.
1	First dose taken. Never felt better <3
0	10% out of 43000 got the virus AFTER the vaccine? That’s 4300 people that got the virus. I don’t like those odds..
0	Why has no other RNA vaccine ever been approved.
1	I am in the Moderna Phase 3 Cove Study Trial. I chose to volunteer and participate because I want to help get a vaccine out and I feel compelled to help and contribute to society in regards to this pandemic. This Coronavirus Pandemic. Needs to be something of the past and we need to move forward with our lives. Thank you to all volunteers and participants of all clinical trials and to all doctors and nurses. Thank you for this very well instructed video regards to such a sensitive topic!
1	I am pro vaccination but these companies really do have Fallout series style names...
1	Covid - Kills 1 in 50 people (2% mortality rate) Vaccine - Has side effects in fewer than 1 in a million people (Less than 0.000001%)
0	I don't know anyone who is excited about vaccine roll-out..
1	Anti vaxxers: "There is no proof of the virus" People and medical workers who've died from the virus:ok I guess
1	Than what explanation is for those children who received vaccines and are fine? That some vaccines are tainted? And the lucky children had an untainted vaccine?
0	We won't know what the long term effects are for at least a year or longer from this being widely distributed. It's perfectly sensible to not rush to take a newly developed vaccine - and to reserve it for those who have a priority need for it.
0	Nope
0	What about the man that died from it right after getting it today in the media idk if it happened today or yeaterday n he wasnt old that I know of
0	MEDICAL TYRANNY not allowed to say no to poison
1	I also heard a lot of "I'll let other people take it first to see how it goes" turn into I want to get it asap. So far so good
0	Plenty of vaccinations don't provide immunity ;only a false sense of safety.....Most people with ACQUIRED immunity are better at not getting the disease again.
1	Those at risk from previously eliminated disease (eg Infants, Elderley and those with suppressed immune systems) are at risk of death - and the Anti-Vaxx movement are complicit in this for weakening our species' herd immunity.
1	I'm a pro-vaxxer!
0	Last time I had a vaccine, my body shut down on me I ended up in an icu for 3 months with organ failure! NO VACCINE FOR ME!
1	I won't have to wear a mask soon ask i have taken the vaccine!
0	Sounds like one is playing the Russian rulet when choosing to take the vaccine
1	Proud to say that i got #Vaccinated against #Covid19
1	Just when you think there's a little bit of light  re. Covid vaccine..Dad had his yesterday Fab! Mum due to receive hers today... postponed
0	My whole family don't use vaccine until it's been used and successful in short my fam doesn't want to take vaccines that are literally just made
1	But my coworkers say that the vaccines still have the same death rate as the virus. First off I dont believe anything that comes out of their mouths. Second where do these people get their "information "?
1	I got my vaccine this past Friday. It went really well!
1	23 million people already have it in the uk with zero symptoms and are perfectly fine
1	I think the legitimacy of the vaccine is very promising.
0	A lot of health care professionals have said they are going to wait a year.
0	Ppp have died and passed out from that vaccine shjt i just knew it before ir happened by studying how currupted yall united states country always going to continue to bees if they befn dojn for decades they definitely not stop in or slowing down they gotta Tribble movie plan and dey fonba make sure nothing gets in they ways
0	rushed to market mRNA vaccines may do more harm than good.
1	Yes because getting Covid19 is not option me
1	I will be getting it to promote herd immunity and protect those that cannot get the vaccine, and I would love to travel internationally again!
1	The worst thing will be that those people will say "look i didn't get vaccinated and I'm totally fine, this vaccine is useless"
0	So, we are being used as Guinea pigs.
0	The only one getting immunity is Pfizer.
1	Vaccination is freedom, guys.
1	Vaccination only works when enough people do it. GET VACCINATED!!
1	If people would just take a totally safe vaccine then we would be so much safer
1	Bend over for big pharma everybody!
1	its over 90 % safe just take it already!!
1	I have had my vaccine and am very grateful looking forward to the second one now. Starting to feel safer. Thankyou.
0	The health department order is for you not to think too much about your personal self preservation against being injected with there poison for the greater good of EXPERTS
1	There's no "Pro-vaccine" There's just "Anti-vaccine" and normal people
1	The weapon to end the war...
0	i’m not taking anything that changes my DNA smd
0	You can push it day and night, not taking it. :)
1	we will get vaccinated as soon as we can to be able to travel and visit them without infecting them
1	It's acceptable to have a healthy dose of skepticism for anything, however I trust the doctors, researchers, and everyone who had hands on developing this more than a random tin-foil hat wearing youtuber saying it'll turn me into a gay frog.
0	If immunity lasts few months after a covid illness, how do we know that an individual's immunity after this vaccine will sustain longer?
1	When filling out the registration forms for the drive thru vaccination sites, is it necessary to fill out the reason for the appointment? I really want to get this done as fast as possible.
1	My hospital gets our first batch next week and I’ll probably get vaccinated in 2 weeks. Stoked. Hopefully no side effects.
1	About time. I can’t wait for this nightmare to be over.
1	I cant wait to get to vaccine so life can get back to normal
0	No. They. Just want to kill us! This is not a joke!
1	Bless you WHO, I cant wait to take the vaccine
0	No thanks, you can keep your vaccine, we have an immune system for a reason.
0	I’m in UK and literally can’t understand why anyone in their right mind would want this vaccine. It’s had 5% of the normal testing time and you can’t sue if it goes wrong!!!! ??? !
1	For sure. I'm positive now and it freaking sucks. I couldn't eat without throwing up and just washing dishes feels like running a marathon.
1	Thank you I will take it
0	How on Earth most medical "professionals" can call all of these cases a coincidence is beyond me! It's a level of delusional I can't imagine.
0	Lady, you are lucky you don't live closer to me ... "we often get a sore arm ..." I got a little more than a sore arm!! I got permanent disability!! It's not anxiety. IT'S BAD NEWS THAT THEY HAVE A VACCINE THIS QUICKLY. DON'TN TRUST THE CDC - SEE "VAXXED" the movie if you want to see the CDC in action.
0	The mRNA in the vaccine tells the cells to create a protein that stops the fertility of the virus that will effect your fertility also you wont get kids,
0	The larger point is you don’t vaccinate people for a virus that kills .002%. Has a 99.997% survival rate. Clearly something else is going on. Clearly the vaccine isn’t safe.
0	If people in the health care field have reservations about this vaccine, that's all I need to know. I'd rather take my chances with a virus that has an over 99% survival rate.
1	I will take the vaccine because of solidarity reasons, i will do whats best for society as a whole.
0	I passed on the vaccine would rather take my chances on my natural immune system given to me by God.
0	Ever stay up late or work 3rd shift ? This vaccine reminds me of them late night ads that say ,If u have bleeding or black outside or leg falls off plz stop taking and consult ur primary doctor hahahahaha ,Ready for ur shot Sir? NEGATIVE :0
0	Are you guys going to make the rdif chip video too?
1	Imagine thinking you’re tough and ‘fearless’ for refusing medical treatment that could save your life or the life of your family members. These people’s brains are fucking warped.
1	Got the vaccine a week ago and i feel great :)
0	4:30 Is he just said "SAVE" AFTER 2 WEEKS of using it.... wow naughty....
0	It’s garbage. A scam for the taxpayer. It causes paralyzation and gonnorhea.
0	When you get injected by vaccine. You have no where to run from the 666 mark.
1	these anti vaccine people dont see the bigger picture.
1	We are excited to be a part of history, hoping to get back to our normal lifestyle and see everyone smile again!
0	A good mother always knows best. #Mama over big phrama.
0	Why do you trust these people, and you don't even know them personally they are trying to lower world population to five hundred million it is written on the Georgia Guidestones which is their mock ten commandments. They are using the vaccines for population control. Some people will have adverse reactions, and die.
1	Its all about herd immunity.
0	Let's say it like it is, forced vaccines = rape.
0	Something is NOT RIGHT about this vaccination crap
1	I made my appointment in advance waiting for high risk health issues to be eligible in my state and have been so eager to get it and protect myself
0	The very fact it's being pushed worldwide in a rapid pace, while not needed. Should make you question and not take it.
1	I find it strange how little trust there is in research that has had virtually unlimited funding and support worldwide.
1	Only in America would people protest your getting a vaccine that would save your life.
1	Well I just caught Covid last week so I guess I have no choice but to wait for the vaccine now
1	BREAKING COVID-19 VACCINE UPDATE - Russia’s Vaccine Is Safe and Effective, Published Study Shows
0	No To vaccination we know who is behind it...
0	wow wasted my time... never watching ABC again.
1	I'm tearing up that this is finally coming. It's been such a tough last 9 months here in the rural midwest where the majority of people don't take things seriously and then people die. Hopefully this is a sign that we're almost at the end.
1	You don't have to get the vaccine now, but it would be the smart thing to do.
1	the risks of getting covid outweigh the risks of the vaccine
0	All sheepeople line up first
1	Just got part 1 of my vaccine today it didn't feel any different from a flu shot. My arm is definitely more sore afterwards though. Literally just got it today so let's see how long that lasts.
0	My mom and brother are probably going to take it but im personally gonna wait a bit and see if people start having issues or not, if noone had issues sure i'll take it but if they do i'll wait a bit longer
1	It's like being anti-surgery because there's a death rate for every operation.
0	I hate to say it but this is starting to look like natural selection on a vast scale. Thousands of cars formed queues miles long and waited for hours to get vaccinated at Dodger Stadium in Los Angeles. Hundreds of people tried to hand them leaflets with information about the "vaccine", it's ingredients and it's dangers. The sheep kept their car windows tightly closed. Just like little children sticking their fingers in their ears and yelling "Na-na-na-na". Those pamphlets could have saved their lives.
0	I'm not interested in how you feel now, I'm interested in how you are after 2-10 years with the vaccine in your body
1	I’m 33 and have been lucky enough to grow up with all 4 grandparents in my life. November 31st one of my grandpas died of COVID. Last week the other 3 went to the same place together and got dose 1 of the vaccine. I wish he had of been here just a little longer.
1	Yea I'm nervous too, for those exact reasons. But I'm probably going to get it ASAP. I'd rather roll the dice on a vaccine and its side effects instead of Covid and its side effects.
0	There’s no way I’m taking this shit
0	I am scared because I never had it
0	Watching anything to do with vaccines never fails to make me cry!
1	Dumbasses who don't vaccinate literally put my life in danger.
1	I think we overestimate the amount of anti vaxxers. I think itsjust that they're the vocal minority so sometimes especially online it can appear that everyone is an anti vaxxer even though it isn't true
1	Medicine is good. Anti science is fraud.
1	Just because you have an adverse reaction to vaccines doesn’t mean nobody should get vaccines
0	I will never tamper with my bodies Natural functions by putting this crap inside me..id rather get the virus
0	How vaccines work? Sure, ... inject you with toxins that hurt you, and make you part of the list of people who may die from this covid that is searching for the right person?
1	Because her daughter can’t get vaccinated, she should be begging everyone else to get vaccinated.
1	Anti vax strikes back
0	Maybe I should do a survey in my town on  who was asked to do this so called survey probably zero.
1	Beginning of the end.... of the pandemic*
1	Seek medical advice and get vaccinated.
0	Phahk Fauci, Birx and all the t@ssers at the CDC and in Biden's charade. Oh, and his now new claim (after saying masks are not necessary) that wearing 2 or more masks is safer than wearing one.......YUCK FOU. Just wear the whole box already.
0	Can we inject all politicians and their children with the vaccine first? Then I'll trust it won't kill me
0	Trump said he won't take so I'm not taking it
0	There is no point by the end of 2020 we'll probably all be dead anyway ðŸ˜‚
0	SAY NO TO CORONA VIRUS VACCINE
1	You can give mine to some stupid Democrat
1	I am lucky to have an appointment next week.
1	I just got my first vaccine today. No side effects so far. Thank you to all the scientists and researchers around the world for making the vaccine available this early and thank you for this channel for spreading the science. Yes, it’s definitely OK to be smart. Science rules!!!!
1	"Feelings are often immune to facts" I loved this statement, it's very true, Anti-Vaxxers would not accept, understand or comprehend Scientific and Statistic proofs, they just keep throwing misinformation and very weak arguments that do not make sense at all.
0	Yeah I'll get the vaccine in the next life R IP
1	Yes! I have taken the vaccine finally!!!
1	Vaccines aren't just for your health, they're for everyone else's too
0	Why not let politicians and celebrities take it first, since they're all so confident in it?
1	Hey so I decided to get the COVID vaccine yesterday I’m okay my arm is a little sore but it will go away but I feel great with no side effects
1	I’d rather have minor allergies than have polio
0	I would not see myself as a man if I put the vaccine in my childrens body
0	I think its all  a sick sick lie and the damn  mark of the beast in n a way people change this is u zee
1	I'm definitely taking it
0	I'm not going to get any sort of covid 19 vaccine ok! I REFUSE AND I COMPLETELY RESIST!!! I don't need this!
0	I'm so sorry for the families shattered by vaccine injuries. Thank you to these families who share their heartbreaks. You are saving so many lives!!!! Please people wake up.
0	The nurses at the hospital i work at that got the vaccination had to take days off of work from the side effects. Severe headaches, puking, feeling dead and lethargic
0	When it 'normally' takes between 10 to 15 years to develop such a vaccine and one miraculously comes out in a few months . . . . no wonder I'm sceptical! AND, to add further suspicion, the leading provider insists on the buyers signing a liability disclaimer . . . . what am I supposed to think?
0	My aunt took 2 doses of the vaccine and now she's really really sick. And then you see persons also dying, getting seizures and heart attacks. If they said it's a weakened form of the virus then how weaken is it?
1	Okay, I'll have an immunity while y'all fucks are dying around me.
1	I’m vaccinated!
1	I just got my second dose and no reaction to any dose whatsoever.
1	just got my second dose yesterday! God bless everyone, stay safe
0	First you both inject this tasty mRNA vaccine, upload your video of both doses.
1	Been Covid positive twice already,have auto immune disease and had my first dose of covid jab! Hurrah! I'm still alive!
0	i just watched a video that said people can turn into a reptile after taking the vaccine
0	Even health officials are calling this political bullshit. The firefighters and medical professionals don't even wanna take this greedy death curse.
0	People are waking up to the fact that vaccine injury it’s way widespread than we thought!!
1	So a doctor on the new this morning said her second dose in the trial gave her "robust" response. I kind of chuckled at that description.  Usually when I get the flu shot, I feel bleh for a few hours, then I'm okay. My temp goes up, but not feverish, I get muscle aches and cold/hot. This time around I was on an immune system "cocktail" for a few weeks. when I got my flu shot I had no reaction except my sinuses seemed to clear up.  I wonder if there have been any studies if things like Vitamin B, C, D, zinc, etc might lessen the side effects.
1	We like the shot! 💉💉
1	I'm signed up for my first vaccine dose on Monday (I work at the hospital) and I was a little nervous. I feel a lot more prepared now!
1	Thank you, had my vaccination yesterday. I am one of many that appreciates what you are doing.
0	I wouldn't take any vaccine or any medication that was exempt from Criminal litigation as a result of damage to the recipient.
1	Yes. Definitely. The trials of the big ones look solid. I'm keen.
0	That effin vaccine killed my mother today. She was fine before getting it. Do not take it EVER
0	A Whole Load Of Bs
0	Soo......it is a test vaccin....:))) Go to Hell with this vaccin.....
0	nothing is safe from you or gates.
0	8/9 months to study, produce, test, market and inject the first RNA-based vaccine.  Innovative or experimental?
0	I just don't take vaccines that I don't need. There's plenty vaccines I haven't got and I won't get a vaccine cause it's the in risk now.
1	We’re definitely picking up speed now.
0	There is no way I’m taking a vaccine right away. I’m waiting at least a year to see what happens to y’all.
0	no way in hell would I take any of those vaccines... I'll take my 99% chance of survival with the covid. Those odds are good to me.
0	I'm surprised YouTube allowed this video, oh its bs no wonder
1	I think it shows the FDA panel is taking the approval process and the scientific merits of the data seriously at least! which is good IMO
0	Do syringes grow on trees or in the ground? If its not found in nature then its not ment to be in the body its called common sense
0	Seems like you both are well informed about vaccinations, why not make your own vaccines?
0	If this vaccine is so good why is it killing people all over the world
0	Makes no sense take a vaccine n wear a mask 😷 ding ding nwo n mrna
0	Population control. Well done.
0	They're all pseudoscience pushing eugenics
0	Bill Gates has enough money to end world hunger instead he is creating more vaccines! Coincedence?
1	I'd rather risk a Covid-19 vaccine side effect as opposed to actually getting covid-19
1	I wasvaccinated on 01/22, still doing good! Had mild soreness at site of injection for first two days. No other symptoms, but still monitoring
1	I'm allergic to eggs and I finally this year was able to find someone who'd give me a flu shot. I felt a little flushed for a few minutes afterwards, but that's it. Much less than the side effect my family suffered of having to put up with me for another year.
1	More vaccine for the rest of us
0	It turns you in to a flesh eating ðŸ§Ÿâ€â™‚ï¸.
1	Received mine on Friday! So glad things are speeding up
1	The fact the ymca has now had a covid case and I’m still hearing people say they won’t get the vaccine. Plz just fucking get it I don’t want covid coz I passed someone in the corridor who’s been partying because “covid is a hoax and the vaccine has dead baby’s in”
0	Im not taking this lie
0	Keep it. I don´t need it.
0	I don't want to be first in line, will wait a few months so you know more about the sideeffects
1	I’m surprised people are skeptical about the vaccine. I’m the only one at my work said I’ll be down taking once it is available to us.
1	Yes, and I regard anti-vaxxers as criminals who should lose custody of their children.
1	Antivaxxers will be the death of themselves
1	I've read the info and believe in science, and I believed these vaccines were safe and effective basically for a while now. But this news... As someone who's parents are very high risk, it really confirms it for me. It gives me so much hope that they'll be safe once they receive their two doses. I feel more relief now than I did when I received my own doses.
0	Heck no you should not get it. It is full of harmful chemicals. This has all been planned to get chemicals into us. They want to destroy our bodies.
1	I just don't know where to put my face after so many people using god as a foundation of anti vaccination, like can't you just shut up you embarrassing me in front of the atheist
0	Hence the adverse reactions. Everyoneâ€™s genetic make up differs. This nano tech can deduce each one. I think not. Common sense
1	So basically anti vaxxers dont wash their hands since soap only kills 99.9% of germs
0	Covid has a 99.02% survival rate... and 98% of people dont seem to notice they catch it... so by my math and your info, a 4% better chance of survival and health if I dont take vaccine.
0	My daughter is 23yo....she is autistic....at 18 months she was ahead of most children in milestones had a vocabulary of about 70-80 words....she received her 18 month needle ....became very ill....the next day she stopped talking and reverted into a world of her own...she didn't talk again for years and still to this day has communication issues
0	So if we are doing a risk benefit analysis of getting the vax or contracting it naturally and my risk is very low of either dying or having permanent damage.... Then why am I getting this vax again?
0	The good old brainwashing machine is at it again calling the truth lies. Need to question who’s profiting from the vaccine? The very people pushing it. Human guinea pigs. Please read the ingredients!
0	I don't feel like I need it, im 27 and perfectly healthy. Old and weak people can get it first
0	death sentence
0	viruses have always been with us, and our immune system should fight it without any of those rna nano super safe vaccine
0	I need more Info. For now, I'll social distance, eat well, exercise etc.  Then 6 months from now see some results such as Is the vaccine more harmful than the virus or If the vaccine wipes out Covid-19 o_o
1	Pfizer made it!
0	This isn’t about a virus and it’s not about “saving lives”. That notion is laughable. This is about a major unprecedented push for control globally.
1	I just got my first shot today in the Astrazenica trial. I'm willing to risk a lot to help to find a safe vaccine for everyone.
1	FIFA should come forward with financial assistance to the poor Nations to help mass vaccination.
1	I will queue to be the first to take it. Legit.
0	I”m rolling my sleeve up as we speak...NOT!
0	I will never put a vaccine in my body
0	I'll trust my immune system. Keep the vaccines!
1	2st should be teacher
1	why we need to take vaccine if the virus has 99.9% survival rate ??
1	I want everyone to be safe and healthy, I want Covid numbers to go down.
1	I couldn't even watch this, because the anti-vax comments were so typically idiotic it hurt.
0	Statistics and views on this are fo make people get it? Everyone I have spoken to said there not getting it. This is from all ages.
0	YOU SHOULD NEVER TRUST THIS VACCINE
1	Don’t let perfect be the enemy of good. Vaccines aren’t designed for 95% avoidance of symptomatic illness. The fact that not one, but two vaccines did is a miracle beyond comparison. But J&J providing 72% protection and 100% protection from death in ONE shot that doesn’t require ultra-cold storage, is also a miracle
0	Hesitant?I'm down right terrified
1	I need you to get the covid vaccine
1	My sister had a reaction to a vaccine and can't get certain ones. She's still pro-vaccine.
0	Stick your vaccine where the sun don't shine, more people need to wake up.
0	This guy is a shill, only Jesus can save us NOT a vaccine.
0	I'm Very Lucky. My Creator gave Me a Damn Good Immune System. Sorry about Your problem
0	You kidding me?! Not enough people are getting the virus so we're purposely injecting, and making super spreaders????
0	Buck parker seriously. Info from cnn. Yeah no. There's doctors who say dont get it because of way better reasons than cnn. But at least you has good reasons
1	Oxford's covid vax is just tweeking an existing vax that has already proven to be safe. So you should have no worries on that specific vax.
1	People its a shot its 5 sec i willl really not effect you, you will prob forget abt it in a couple years
0	There's many reasons NOT to take any vaccine ESPECIALLY  this one
1	I’m getting my first vaccine today
1	I was scheduled to get a vaccine after seeing my doctor but the appointment was cancelled due to shortages, but if I can get a new appt I am still 100% on board with getting the shot. I will feel much safer
1	Why are people so stupid and ignore science and knowledge.
1	My Mom is getting her second dose of Moderna sometime this month and it will take so much stress off of me. This past year has been Hell for me, she’s high risk and so anytime I’ve gone to pick up groceries or had to go anywhere I’ve gotten so stressed because I don’t want to be responsible for her death.
1	WHO should be providing free vaccines to the low income countries!
1	New title. 50% OF THE PEOPLE WE ASKED said they would not get the vaccine.
0	Please dont vaccinate i dont want my kids to have corona
0	I think I will pass on the vaxx and take my chances.
0	Sad we went from testing in labs to using humans as guinea pigs
1	I can’t wait to get mine
1	People can't even figure out how to spell basic words correctly - they're not gonna be able to grasp what vaccine effectiveness means, unfortunately.
1	i'm 16 and i just got my first covid-19 vaccine. i have full trust in this system and it being the most affective way to get out of this situation. go get vaccinated.
1	mRNA vaccines have been studied before for flu, Zika, rabies, and cytomegalovirus (CMV). As soon as the necessary information about the virus that causes COVID-19 was available, scientists began designing the mRNA instructions for cells to build the unique spike protein into an mRNA vaccine.
0	I’ll pass.
0	This confirmed my decision I made a while ago...I'm not taking !
0	Look, don't take the vaccine, no skin of anyone's nose if you take your chances and then contract the virus. If you were unfortunate enough to react badly to the virus I'm sure you'd want to refuse oxygen or medical help too, which would be only fair.
0	I think I'll wait about 15 years before trying this out
0	I’m sceptical about it due to how fast it’s been developed, I’m more worried about long term effects
1	When my mum had her first vaccination we were both so relieved.
1	Just stick my vaccination on the back of my stimulus check.. I'll take it, YOU CAN TRUST ME
1	the best thing people can do, is stop watching the "news"..
1	thankful for these people who are willing to help the process for the betterment of the world. You guys are warriors!!!
1	Find a dr who says donot get this vaccine..l
0	how can we be sure that the DNA does not integrate with host DNA?
0	Jesus is the Truth and the Holy Spirit is the Vaccine. Thanks
1	Oof, I’m getting my first dose tomorrow and I’m kind of nervous, but this made me feel a little better
1	When a population takes vaccines, it leads to a herd immunity effect.
0	Psuedo science "logic": No one dies from the vaccine because we attribute all deaths to Covid.
0	Listening to our government is like following a wild animal
1	I am in the Moderna Phase 3 Cove Study Trial. I chose to volunteer and participate because I want to help get a vaccine out and I feel compelled to help and contribute to society in regards to this pandemic.
0	It's the beginning of the end of Freedom . Screw the vaccine .
1	Well, have fun taking your chances everyone, I'm getting it. Really not a hard decision. You seem to be afraid of what you don't understand, but to me this really isn't scary at all. This is technology, and I'm taking advantage of it.
0	why aren’t you saying how many people died right after getting the vaccine ? since you know it causes soreness ? i’m sure you heard how norway is advising no one to take this nano particle vaccine
0	How about posting my middle finger to the covid scamdemic and the poisonous, experimental and completly unnecessary vaccines that will never ever enter me or my family's body?
0	I'd rather get the virus than this vaccine. The virus isn't as bad as they make out.
1	When you are offered vaccination ACCEPT it. I come from a time when polio was still a scourge and none of my friends, or I, had the chance of a ' jab ': some were left with marked deformation, I was lucky with just a thinner left leg and shoulder higher than the other. Unfortunately my being canted to the right was a major factor in my spinal problems as I grew older, resulting in major surgery in my 30s.
1	Take a vaccine for a virus with a 99% survivability rate? No thanks. I'll take my chances. I've had the common cold (covid) many times. I lived. This is about control. Nothing more
1	I received my first vaccine today :)
1	your chances of getting infected after a vaccine are lower than so-called "natural immunity"
0	no one needs this poison...
1	People are just idiots if they dont take the shot
0	What a load of propaganda - "she's playing her part". That just demonises those who don't as 'not playing their' part' in keeping society safe. What game is the UN playing here. Let's not forget that it was the UN's cover up for China that contributed to the virus teaching pandemic proportions. The V sign I'm holding up is the British one, which means... This vaccine is too rushed. The UN can't say what is going to happen in the long run. More studies need to be done, but for the sake of business and profit, they are going ahead.
0	Man-made Vaccine to "cure" a man-made Disease. I know Genocide when I smell it, and this smells like Genocide . DISLIKE
0	Exercise, go for a walk a jog sweat during a workout drink water orange juice something your body can fight its known to fight
0	i’m not scared about an allergic reaction i’m scared about the long term effects because we don’t know what they are
1	I am ready for this to be over too, I'm ready for people to stop dying, I'm ready for my parents to be able to hug and kiss their grand children. I'm ready for the world to be safe again.
1	come and bring your vaccines to florida.. NOW
0	As a African my ancestors never needed man made medecine. Nature made herbs only I dont eat man made food, I'm vegan.
1	Thank you, these informative communications are always useful and welcome. At the same time I think that at the moment the critical part is to find ways to expedite production and administration of the vaccines. There are many willing to get the shot that still need to wait. #iamhere
0	So I'm not anti vaxx, but this is the only vaccine I am not getting. They rushed it. We don't know exactly what will happen
0	I have a child with autism and I began to see a change im my son just hours after his MMR vaccine. This documentary holds absolute truth on this government/vaccine conspiracy
0	Im not taking their poison!!!!
0	No. I feel like all three of the Covid vaccinations have been rushed. I want to hear about the side effects to the first people who have taken them. From the volunteers who did a trial with this, I haven’t heard anything positive
0	I have a friend who has a child that got autistic after a vaccine.
0	Or just take Vitimin D3 and Zinc and eat fresh food and go and exercise and hug your friends and let your immune system do its job without a filthy rag around your mouth and nostrils
0	The same heavy metals that are in the vaccines they are now dumping on us by the ton from aircraft.
0	Sure sounds like his death was caused by that shitty vaccine
1	One case out of millions. I'm totally willing to take those odds to be protected even somewhat from COVID-19. Maybe view the video one more time and try to pay attention. It was a very clear, fair and objective explanation. Just because so far there is no final conclusion is no reason to go flying off into panic.
1	If I could, I would have taken the phase 3 trials. I'd be the first in whatever line for the vaccine.
1	Fantastic news, consider me in line!
0	This is why I will never take the covid-19 vaccine period.
1	My main concern is not whether or not I get infected, but whether I spread it to someone less fortunate.
1	“Imagine a vaccine so safe that you have to be threatened to take it, for a virus that’s so deadly that you must take a test to even know if you have it.” -John Smith
0	So why is the news reporting that people are testing positive for Covid-19 after getting the vaccine?
0	I reacted to one Vaccine now I won’t vaccinate again.
1	Complications from vaccines are classified as very rare occuring in less than 0.1% of the population that takes it.
1	Vaccine have eradicated several serious viruses please take it y'all!
0	What about all the people that are having major reactions, with some dieing from these vaccines?
1	I'm a healthcare worker and I have my appointment to get it on Friday! I'm so excited.
1	You can get the vaccine now (two, actually). I got mine in college when I went into healthcare
1	So happy we can get more to the folks who need them. Well done.
0	Thank you for the detailed scientific explanation. Can we be assured this vaccination is perfectly safe? Can we really trust Pfizer/Big Pharma? Do you have complete trust in Pfizer and in the clinical trials? Personally, I have no trust in them. They are immune from liability lawsuits. I guess when you have that much money and power, you are untouchable.
0	Don't let them use fear to drive their agenda.
